*CMDR,OM,869731053930913,000000000000,D0,1,064252.000,A,3351.9031,S,15103.6294,E,18,0.60,,64.9,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,064252.000,A,3351.9031,S,15103.6294,E,18,0.60,,64.9,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,064252.000,A,3351.9031,S,15103.6294,E,18,0.60,,64.9,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,064425.000,A,3351.9031,S,15103.6294,E,19,0.55,,64.9,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,064425.000,A,3351.9031,S,15103.6294,E,19,0.55,,64.9,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,064425.000,A,3351.9031,S,15103.6294,E,19,0.55,,64.9,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,064721.000,A,3351.9068,S,15103.6245,E,19,0.62,,42.5,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,064721.000,A,3351.9068,S,15103.6245,E,19,0.62,,42.5,M,A#
*CMDR,OM,869731053930913,000000000000,D0,0,064820.000,A,3351.9101,S,15103.6209,E,10,1.09,,42.2,M,A#
*CMDR,OM,869731053930913,000000000000,D0,0,064820.000,A,3351.9101,S,15103.6209,E,10,1.09,,42.2,M,A#
*CMDR,OM,869731053930913,000000000000,D0,0,064820.000,A,3351.9101,S,15103.6209,E,10,1.09,,42.2,M,A#
*CMDR,OM,869731053930913,000000000000,D0,0,,V,,,,,,,,,,N#
*CMDR,OM,869731053930913,000000000000,D0,0,,V,,,,,,,,,,N#
*CMDR,OM,869731053930913,000000000000,D0,0,,V,,,,,,,,,,N#
*CMDR,OM,869731053930913,000000000000,D0,1,070440.000,A,3351.9048,S,15103.6263,E,17,0.63,,61.7,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,070440.000,A,3351.9048,S,15103.6263,E,17,0.63,,61.7,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,070440.000,A,3351.9048,S,15103.6263,E,17,0.63,,61.7,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,070612.000,A,3351.9051,S,15103.6251,E,18,0.63,,61.6,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,070612.000,A,3351.9051,S,15103.6251,E,18,0.63,,61.6,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,070612.000,A,3351.9051,S,15103.6251,E,18,0.63,,61.6,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,070744.000,A,3351.9051,S,15103.6251,E,18,0.63,,61.6,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,070744.000,A,3351.9051,S,15103.6251,E,18,0.63,,61.6,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,070744.000,A,3351.9051,S,15103.6251,E,18,0.63,,61.6,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,070916.000,A,3351.9051,S,15103.6251,E,17,0.65,,61.6,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,070916.000,A,3351.9051,S,15103.6251,E,17,0.65,,61.6,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,070916.000,A,3351.9051,S,15103.6251,E,17,0.65,,61.6,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,071053.000,A,3351.9051,S,15103.6251,E,17,0.65,,61.6,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,071053.000,A,3351.9051,S,15103.6251,E,17,0.65,,61.6,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,071053.000,A,3351.9051,S,15103.6251,E,17,0.65,,61.6,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,071226.000,A,3351.9051,S,15103.6251,E,17,0.62,,61.6,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,071226.000,A,3351.9051,S,15103.6251,E,17,0.62,,61.6,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,071226.000,A,3351.9051,S,15103.6251,E,17,0.62,,61.6,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,071357.000,A,3351.9292,S,15103.6085,E,18,0.62,,52.8,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,071357.000,A,3351.9292,S,15103.6085,E,18,0.62,,52.8,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,071357.000,A,3351.9292,S,15103.6085,E,18,0.62,,52.8,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,071528.000,A,3351.9549,S,15103.5941,E,19,0.59,,45.5,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,071528.000,A,3351.9549,S,15103.5941,E,19,0.59,,45.5,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,071528.000,A,3351.9549,S,15103.5941,E,19,0.59,,45.5,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,071701.000,A,3351.9754,S,15103.6340,E,18,0.62,,41.9,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,071701.000,A,3351.9754,S,15103.6340,E,18,0.62,,41.9,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,071701.000,A,3351.9754,S,15103.6340,E,18,0.62,,41.9,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,071834.000,A,3351.9936,S,15103.6779,E,17,0.73,,42.6,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,071834.000,A,3351.9936,S,15103.6779,E,17,0.73,,42.6,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,071834.000,A,3351.9936,S,15103.6779,E,17,0.73,,42.6,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,072006.000,A,3352.0253,S,15103.7529,E,18,0.62,,47.8,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,072006.000,A,3352.0253,S,15103.7529,E,18,0.62,,47.8,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,072006.000,A,3352.0253,S,15103.7529,E,18,0.62,,47.8,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,072141.000,A,3351.6137,S,15104.0948,E,19,0.60,,28.3,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,072141.000,A,3351.6137,S,15104.0948,E,19,0.60,,28.3,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,072141.000,A,3351.6137,S,15104.0948,E,19,0.60,,28.3,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,072315.000,A,3351.3591,S,15104.3290,E,18,0.63,,25.2,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,072315.000,A,3351.3591,S,15104.3290,E,18,0.63,,25.2,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,072315.000,A,3351.3591,S,15104.3290,E,18,0.63,,25.2,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,072446.000,A,3351.4753,S,15104.4413,E,19,0.60,,23.9,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,072446.000,A,3351.4753,S,15104.4413,E,19,0.60,,23.9,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,072446.000,A,3351.4753,S,15104.4413,E,19,0.60,,23.9,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,072619.000,V,,,,,0,,,,M,N#
*CMDR,OM,869731053930913,000000000000,D0,1,072619.000,V,,,,,0,,,,M,N#
*CMDR,OM,869731053930913,000000000000,D0,1,072619.000,V,,,,,0,,,,M,N#
*CMDR,OM,869731053930913,000000000000,D0,1,072751.397,V,,,,,0,,210623,,M,N#
*CMDR,OM,869731053930913,000000000000,D0,1,072751.397,V,,,,,0,,210623,,M,N#
*CMDR,OM,869731053930913,000000000000,D0,1,072751.397,V,,,,,0,,210623,,M,N#
*CMDR,OM,869731053930913,000000000000,D0,1,072924.442,V,,,,,0,,210623,,M,N#
*CMDR,OM,869731053930913,000000000000,D0,1,072924.442,V,,,,,0,,210623,,M,N#
*CMDR,OM,869731053930913,000000000000,D0,1,072924.442,V,,,,,0,,210623,,M,N#
*CMDR,OM,869731053930913,000000000000,D0,1,073057.547,V,,,,,0,,210623,,M,N#
*CMDR,OM,869731053930913,000000000000,D0,1,073057.547,V,,,,,0,,210623,,M,N#
*CMDR,OM,869731053930913,000000000000,D0,1,073057.547,V,,,,,0,,210623,,M,N#
*CMDR,OM,869731053930913,000000000000,D0,1,073228.652,V,,,,,0,,210623,,M,N#
*CMDR,OM,869731053930913,000000000000,D0,1,073228.652,V,,,,,0,,210623,,M,N#
*CMDR,OM,869731053930913,000000000000,D0,1,073228.652,V,,,,,0,,210623,,M,N#
*CMDR,OM,869731053930913,000000000000,D0,1,073400.756,V,,,,,0,,210623,,M,N#
*CMDR,OM,869731053930913,000000000000,D0,1,073400.756,V,,,,,0,,210623,,M,N#
*CMDR,OM,869731053930913,000000000000,D0,1,073400.756,V,,,,,0,,210623,,M,N#
*CMDR,OM,869731053930913,000000000000,D0,1,073532.000,A,3354.9385,S,15111.0158,E,11,0.73,210623,20.5,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,073532.000,A,3354.9385,S,15111.0158,E,11,0.73,210623,20.5,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,073532.000,A,3354.9385,S,15111.0158,E,11,0.73,210623,20.5,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,073703.000,A,3354.4588,S,15111.4244,E,19,0.63,210623,22.2,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,073703.000,A,3354.4588,S,15111.4244,E,19,0.63,210623,22.2,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,073703.000,A,3354.4588,S,15111.4244,E,19,0.63,210623,22.2,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,073835.000,A,3354.3593,S,15111.5227,E,19,0.59,210623,27.7,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,073835.000,A,3354.3593,S,15111.5227,E,19,0.59,210623,27.7,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,073835.000,A,3354.3593,S,15111.5227,E,19,0.59,210623,27.7,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,074010.000,A,3354.2258,S,15111.6640,E,18,0.62,210623,24.4,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,074010.000,A,3354.2258,S,15111.6640,E,18,0.62,210623,24.4,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,074010.000,A,3354.2258,S,15111.6640,E,18,0.62,210623,24.4,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,074141.000,A,3354.3930,S,15111.9440,E,17,0.65,210623,25.3,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,074141.000,A,3354.3930,S,15111.9440,E,17,0.65,210623,25.3,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,074141.000,A,3354.3930,S,15111.9440,E,17,0.65,210623,25.3,M,A#
*CMDR,OM,869731053930913,000000000000,D0,1,074315.000,A,3354.3341,S,15112.1416,E,18,0.63,210623,25.8,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,074315.000,A,3354.3341,S,15112.1416,E,18,0.63,210623,25.8,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,074315.000,A,3354.3341,S,15112.1416,E,18,0.63,210623,25.8,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,074447.000,A,3354.2991,S,15112.2426,E,16,0.69,210623,31.8,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,074447.000,A,3354.2991,S,15112.2426,E,16,0.69,210623,31.8,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,074447.000,A,3354.2991,S,15112.2426,E,16,0.69,210623,31.8,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,074618.000,A,3354.4781,S,15112.4300,E,17,0.65,210623,28.2,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,074618.000,A,3354.4781,S,15112.4300,E,17,0.65,210623,28.2,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,074618.000,A,3354.4781,S,15112.4300,E,17,0.65,210623,28.2,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,074752.000,A,3354.5271,S,15112.5356,E,18,0.70,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,074752.000,A,3354.5271,S,15112.5356,E,18,0.70,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,074752.000,A,3354.5271,S,15112.5356,E,18,0.70,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,074923.000,A,3354.5271,S,15112.5356,E,17,0.71,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,074923.000,A,3354.5271,S,15112.5356,E,17,0.71,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,074923.000,A,3354.5271,S,15112.5356,E,17,0.71,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,075055.000,A,3354.5271,S,15112.5356,E,18,0.66,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,075055.000,A,3354.5271,S,15112.5356,E,18,0.66,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,075055.000,A,3354.5271,S,15112.5356,E,18,0.66,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,075226.000,A,3354.5271,S,15112.5356,E,17,0.67,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,075226.000,A,3354.5271,S,15112.5356,E,17,0.67,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,075226.000,A,3354.5271,S,15112.5356,E,17,0.67,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,075359.000,A,3354.5271,S,15112.5356,E,17,0.74,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,075359.000,A,3354.5271,S,15112.5356,E,17,0.74,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,075359.000,A,3354.5271,S,15112.5356,E,17,0.74,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,075530.000,A,3354.5271,S,15112.5356,E,17,0.71,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,075530.000,A,3354.5271,S,15112.5356,E,17,0.71,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,075530.000,A,3354.5271,S,15112.5356,E,17,0.71,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,075701.000,A,3354.5271,S,15112.5356,E,18,0.67,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,075701.000,A,3354.5271,S,15112.5356,E,18,0.67,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,075701.000,A,3354.5271,S,15112.5356,E,18,0.67,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,075833.000,A,3354.5271,S,15112.5356,E,18,0.70,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,075833.000,A,3354.5271,S,15112.5356,E,18,0.70,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,075833.000,A,3354.5271,S,15112.5356,E,18,0.70,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,080004.000,A,3354.5271,S,15112.5356,E,17,0.71,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,080004.000,A,3354.5271,S,15112.5356,E,17,0.71,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,080004.000,A,3354.5271,S,15112.5356,E,17,0.71,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,080136.000,A,3354.5271,S,15112.5356,E,18,0.70,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,080136.000,A,3354.5271,S,15112.5356,E,18,0.70,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,080136.000,A,3354.5271,S,15112.5356,E,18,0.70,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,080307.000,A,3354.5271,S,15112.5356,E,18,0.66,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,080307.000,A,3354.5271,S,15112.5356,E,18,0.66,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,080307.000,A,3354.5271,S,15112.5356,E,18,0.66,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,080439.000,A,3354.5271,S,15112.5356,E,17,0.71,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,080439.000,A,3354.5271,S,15112.5356,E,17,0.71,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,080439.000,A,3354.5271,S,15112.5356,E,17,0.71,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,080610.000,A,3354.5271,S,15112.5356,E,17,0.71,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,080610.000,A,3354.5271,S,15112.5356,E,17,0.71,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,080610.000,A,3354.5271,S,15112.5356,E,17,0.71,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,080742.000,A,3354.5271,S,15112.5356,E,17,0.71,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,080742.000,A,3354.5271,S,15112.5356,E,17,0.71,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,080742.000,A,3354.5271,S,15112.5356,E,17,0.71,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,080914.000,A,3354.5271,S,15112.5356,E,17,0.75,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,080914.000,A,3354.5271,S,15112.5356,E,17,0.75,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,080914.000,A,3354.5271,S,15112.5356,E,17,0.75,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,081046.000,A,3354.5271,S,15112.5356,E,18,0.69,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,081046.000,A,3354.5271,S,15112.5356,E,18,0.69,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,081046.000,A,3354.5271,S,15112.5356,E,18,0.69,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,081218.000,A,3354.5271,S,15112.5356,E,18,0.69,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,081218.000,A,3354.5271,S,15112.5356,E,18,0.69,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,081218.000,A,3354.5271,S,15112.5356,E,18,0.69,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,081349.000,A,3354.5271,S,15112.5356,E,18,0.69,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,081349.000,A,3354.5271,S,15112.5356,E,18,0.69,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,081349.000,A,3354.5271,S,15112.5356,E,18,0.69,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,081521.000,A,3354.5271,S,15112.5356,E,18,0.69,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,081521.000,A,3354.5271,S,15112.5356,E,18,0.69,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,081521.000,A,3354.5271,S,15112.5356,E,18,0.69,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,081653.000,A,3354.5271,S,15112.5356,E,17,0.71,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,081653.000,A,3354.5271,S,15112.5356,E,17,0.71,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,081653.000,A,3354.5271,S,15112.5356,E,17,0.71,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,081824.000,A,3354.5271,S,15112.5356,E,17,0.71,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,081824.000,A,3354.5271,S,15112.5356,E,17,0.71,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,081824.000,A,3354.5271,S,15112.5356,E,17,0.71,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,081956.000,A,3354.5271,S,15112.5356,E,17,0.76,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,081956.000,A,3354.5271,S,15112.5356,E,17,0.76,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,081956.000,A,3354.5271,S,15112.5356,E,17,0.76,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,082128.000,A,3354.5271,S,15112.5356,E,17,0.70,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,082128.000,A,3354.5271,S,15112.5356,E,17,0.70,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,082128.000,A,3354.5271,S,15112.5356,E,17,0.70,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,082259.000,A,3354.5271,S,15112.5356,E,17,0.70,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,082259.000,A,3354.5271,S,15112.5356,E,17,0.70,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,082259.000,A,3354.5271,S,15112.5356,E,17,0.70,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,082431.000,A,3354.5271,S,15112.5356,E,16,0.75,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,082431.000,A,3354.5271,S,15112.5356,E,16,0.75,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,082431.000,A,3354.5271,S,15112.5356,E,16,0.75,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,082602.000,A,3354.5271,S,15112.5356,E,16,0.84,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,082602.000,A,3354.5271,S,15112.5356,E,16,0.84,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,082602.000,A,3354.5271,S,15112.5356,E,16,0.84,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,082734.000,A,3354.5271,S,15112.5356,E,16,0.75,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,082734.000,A,3354.5271,S,15112.5356,E,16,0.75,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,082734.000,A,3354.5271,S,15112.5356,E,16,0.75,210623,29.9,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,082905.000,A,3354.4127,S,15112.4778,E,18,0.64,210623,28.2,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,082905.000,A,3354.4127,S,15112.4778,E,18,0.64,210623,28.2,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,082905.000,A,3354.4127,S,15112.4778,E,18,0.64,210623,28.2,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,083038.000,A,3354.2268,S,15112.7495,E,16,0.68,210623,38.7,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,083038.000,A,3354.2268,S,15112.7495,E,16,0.68,210623,38.7,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,083038.000,A,3354.2268,S,15112.7495,E,16,0.68,210623,38.7,M,D#
*CMDR,OM,869731053930913,000000000000,D0,1,083210.000,V,,,,,0,,210623,,M,N#
*CMDR,OM,869731053930913,000000000000,D0,1,083210.000,V,,,,,0,,210623,,M,N#
*CMDR,OM,869731053930913,000000000000,D0,1,083210.000,V,,,,,0,,210623,,M,N#
